entry,at,order
"""travis @ KSAenvQzCz"" folds",2021-01-06T04:03:59.899Z,160990583990000
"""Asher @ 19TVcwV9oC"" bets 250",2021-01-06T04:03:11.657Z,160990579165800
"""Cody @ HO1vaicBKi"" checks",2021-01-06T04:03:06.995Z,160990578699600
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:03:04.390Z,160990578439100
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:03:03.509Z,160990578351000
"Flop:  [A♠, K♠, 6♥]",2021-01-06T04:02:52.625Z,160990577262600
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:02:51.809Z,160990577180900
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T04:02:50.930Z,160990577093100
"""travis @ KSAenvQzCz"" calls 20",2021-01-06T04:02:50.032Z,160990577003300
"""Asher @ 19TVcwV9oC"" calls 20",2021-01-06T04:02:49.179Z,160990576918000
"""Cody @ HO1vaicBKi"" calls 20",2021-01-06T04:02:48.347Z,160990576834800
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T04:02:41.243Z,160990576124608
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T04:02:41.243Z,160990576124607
"Your hand is 7♥, 3♣",2021-01-06T04:02:41.243Z,160990576124603
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1460) | #4 ""Tony @ I8y9iW09Dh"" (955) | #7 ""Cody @ HO1vaicBKi"" (2155) | #8 ""Asher @ 19TVcwV9oC"" (1910) | #9 ""travis @ KSAenvQzCz"" (520)",2021-01-06T04:02:41.243Z,160990576124601
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""travis @ KSAenvQzCz"") --",2021-01-06T04:02:41.243Z,160990576124600
"""Tony @ I8y9iW09Dh"" shows a 7♥, 7♦.",2021-01-06T04:02:40.023Z,160990576003200
"-- ending hand #74 --",2021-01-06T04:02:37.615Z,160990575761602
"""Gautam @ XR0UMSLq50"" collected 250 from pot",2021-01-06T04:02:37.615Z,160990575761601
"Uncalled bet of 160 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T04:02:37.615Z,160990575761600
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T04:02:36.794Z,160990575679800
"""Gautam @ XR0UMSLq50"" bets 160",2021-01-06T04:01:31.252Z,160990569125200
"Turn: J♠, 8♠, K♥ [9♠]",2021-01-06T04:01:05.849Z,160990566585100
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T04:01:05.038Z,160990566503900
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T04:01:01.465Z,160990566146600
"Flop:  [J♠, 8♠, K♥]",2021-01-06T04:00:55.413Z,160990565541400
"""Tony @ I8y9iW09Dh"" calls 120",2021-01-06T04:00:54.601Z,160990565460200
"""Gautam @ XR0UMSLq50"" raises to 120",2021-01-06T04:00:51.082Z,160990565108300
"""travis @ KSAenvQzCz"" folds",2021-01-06T04:00:41.386Z,160990564138700
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T04:00:40.533Z,160990564053400
"""Cody @ HO1vaicBKi"" folds",2021-01-06T04:00:39.702Z,160990563970300
"""Tony @ I8y9iW09Dh"" raises to 70",2021-01-06T04:00:11.080Z,160990561108100
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T04:00:00.950Z,160990560095108
"""travis @ KSAenvQzCz"" posts a small blind of 10",2021-01-06T04:00:00.950Z,160990560095107
"Your hand is 7♥, 7♦",2021-01-06T04:00:00.950Z,160990560095103
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1330) | #4 ""Tony @ I8y9iW09Dh"" (1075) | #7 ""Cody @ HO1vaicBKi"" (2155) | #8 ""Asher @ 19TVcwV9oC"" (1910) | #9 ""travis @ KSAenvQzCz"" (530)",2021-01-06T04:00:00.950Z,160990560095101
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-06T04:00:00.950Z,160990560095100
"-- ending hand #73 --",2021-01-06T03:59:58.025Z,160990559802602
"""Cody @ HO1vaicBKi"" collected 160 from pot",2021-01-06T03:59:58.025Z,160990559802601
"Uncalled bet of 40 returned to ""Cody @ HO1vaicBKi""",2021-01-06T03:59:58.025Z,160990559802600
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:59:57.219Z,160990559722000
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:59:48.575Z,160990558857500
"""Cody @ HO1vaicBKi"" bets 40",2021-01-06T03:59:46.923Z,160990558692400
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:59:41.761Z,160990558176100
"""travis @ KSAenvQzCz"" checks",2021-01-06T03:59:39.824Z,160990557982400
"Flop:  [3♦, 7♠, 4♦]",2021-01-06T03:59:36.217Z,160990557621900
"""Gautam @ XR0UMSLq50"" calls 50",2021-01-06T03:59:35.412Z,160990557541300
"""travis @ KSAenvQzCz"" calls 50",2021-01-06T03:59:30.613Z,160990557061400
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:59:27.019Z,160990556702000
"""Cody @ HO1vaicBKi"" raises to 50",2021-01-06T03:59:26.182Z,160990556618300
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:59:17.638Z,160990555763900
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T03:59:16.761Z,160990555676200
"""travis @ KSAenvQzCz"" posts a big blind of 20",2021-01-06T03:57:48.098Z,160990546809908
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-06T03:57:48.098Z,160990546809907
"Your hand is 7♠, J♦",2021-01-06T03:57:48.098Z,160990546809903
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1380) | #4 ""Tony @ I8y9iW09Dh"" (1075) | #7 ""Cody @ HO1vaicBKi"" (2045) | #8 ""Asher @ 19TVcwV9oC"" (1920) | #9 ""travis @ KSAenvQzCz"" (580)",2021-01-06T03:57:48.098Z,160990546809901
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-06T03:57:48.098Z,160990546809900
"""Gautam @ XR0UMSLq50"" shows a 6♦, 5♠.",2021-01-06T03:57:46.741Z,160990546674200
"""Tony @ I8y9iW09Dh"" shows a A♥, 6♥.",2021-01-06T03:57:44.521Z,160990546452200
"-- ending hand #72 --",2021-01-06T03:57:43.770Z,160990546377002
"""Gautam @ XR0UMSLq50"" collected 690 from pot",2021-01-06T03:57:43.770Z,160990546377001
"Uncalled bet of 690 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T03:57:43.770Z,160990546377000
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:57:42.963Z,160990546296400
"""Gautam @ XR0UMSLq50"" bets 690 and go all in",2021-01-06T03:57:23.163Z,160990544316400
"River: K♠, 10♠, A♠, Q♠ [9♥]",2021-01-06T03:56:46.483Z,160990540648900
"""Tony @ I8y9iW09Dh"" calls 200",2021-01-06T03:56:45.667Z,160990540566800
"""Gautam @ XR0UMSLq50"" bets 200",2021-01-06T03:55:56.087Z,160990535608800
"Turn: K♠, 10♠, A♠ [Q♠]",2021-01-06T03:55:44.327Z,160990534432900
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T03:55:43.518Z,160990534351900
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:55:30.599Z,160990533060000
"""Tony @ I8y9iW09Dh"" bets 20",2021-01-06T03:55:29.769Z,160990532977000
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:55:26.459Z,160990532645900
"""Asher @ 19TVcwV9oC"" checks",2021-01-06T03:55:24.547Z,160990532454800
"Flop:  [K♠, 10♠, A♠]",2021-01-06T03:55:18.985Z,160990531898600
"""Gautam @ XR0UMSLq50"" calls 80",2021-01-06T03:55:18.178Z,160990531817900
"""Asher @ 19TVcwV9oC"" calls 80",2021-01-06T03:55:14.264Z,160990531426400
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:55:03.852Z,160990530385300
"""Tony @ I8y9iW09Dh"" raises to 80",2021-01-06T03:54:54.718Z,160990529471900
"""Gautam @ XR0UMSLq50"" raises to 40",2021-01-06T03:54:49.581Z,160990528958200
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:54:40.660Z,160990528066100
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-06T03:54:26.444Z,160990526644508
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-06T03:54:26.444Z,160990526644507
"Your hand is 7♥, 6♥",2021-01-06T03:54:26.444Z,160990526644503
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (990) | #4 ""Tony @ I8y9iW09Dh"" (1375) | #7 ""Cody @ HO1vaicBKi"" (2055) | #8 ""Asher @ 19TVcwV9oC"" (2000) | #9 ""travis @ KSAenvQzCz"" (580)",2021-01-06T03:54:26.444Z,160990526644501
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T03:54:26.444Z,160990526644500
"-- ending hand #71 --",2021-01-06T03:54:23.533Z,160990526353402
"""Cody @ HO1vaicBKi"" collected 60 from pot",2021-01-06T03:54:23.533Z,160990526353401
"Uncalled bet of 60 returned to ""Cody @ HO1vaicBKi""",2021-01-06T03:54:23.533Z,160990526353400
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:54:22.721Z,160990526272200
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:54:18.309Z,160990525831000
"""Cody @ HO1vaicBKi"" bets 60",2021-01-06T03:54:09.207Z,160990524920800
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T03:54:04.480Z,160990524448100
"Flop:  [3♥, 5♥, 3♣]",2021-01-06T03:53:50.996Z,160990523099800
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:53:50.186Z,160990523018600
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T03:53:48.612Z,160990522861300
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T03:53:36.657Z,160990521665700
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:53:30.952Z,160990521095300
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:53:25.773Z,160990520577400
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-06T03:53:23.872Z,160990520387308
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T03:53:23.872Z,160990520387307
"Your hand is 7♥, 7♣",2021-01-06T03:53:23.872Z,160990520387303
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1010) | #4 ""Tony @ I8y9iW09Dh"" (1395) | #7 ""Cody @ HO1vaicBKi"" (2015) | #8 ""Asher @ 19TVcwV9oC"" (2000) | #9 ""travis @ KSAenvQzCz"" (580)",2021-01-06T03:53:23.872Z,160990520387301
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T03:53:23.872Z,160990520387300
"""travis @ KSAenvQzCz"" shows a 6♠, A♣.",2021-01-06T03:53:22.364Z,160990520236500
"-- ending hand #70 --",2021-01-06T03:53:20.246Z,160990520024702
"""Tony @ I8y9iW09Dh"" collected 200 from pot",2021-01-06T03:53:20.246Z,160990520024701
"Uncalled bet of 50 returned to ""Tony @ I8y9iW09Dh""",2021-01-06T03:53:20.246Z,160990520024700
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:53:19.432Z,160990519943200
"""Tony @ I8y9iW09Dh"" bets 50",2021-01-06T03:52:25.805Z,160990514580600
"Flop:  [2♥, A♠, 8♠]",2021-01-06T03:52:20.709Z,160990514071000
"""travis @ KSAenvQzCz"" calls 95",2021-01-06T03:52:19.900Z,160990513990300
"""Tony @ I8y9iW09Dh"" raises to 95",2021-01-06T03:52:17.099Z,160990513710000
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:52:12.933Z,160990513293300
"""travis @ KSAenvQzCz"" raises to 40",2021-01-06T03:52:04.994Z,160990512499600
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:52:01.694Z,160990512169400
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:52:00.499Z,160990512050200
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T03:51:58.865Z,160990511886608
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T03:51:58.865Z,160990511886607
"Your hand is 7♦, Q♥",2021-01-06T03:51:58.865Z,160990511886603
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1020) | #4 ""Tony @ I8y9iW09Dh"" (1290) | #7 ""Cody @ HO1vaicBKi"" (2015) | #8 ""Asher @ 19TVcwV9oC"" (2000) | #9 ""travis @ KSAenvQzCz"" (675)",2021-01-06T03:51:58.865Z,160990511886601
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""travis @ KSAenvQzCz"") --",2021-01-06T03:51:58.865Z,160990511886600
"""Asher @ 19TVcwV9oC"" shows a K♦, K♠.",2021-01-06T03:51:56.397Z,160990511639800
"""Tony @ I8y9iW09Dh"" shows a 4♣, 4♥.",2021-01-06T03:51:55.017Z,160990511501700
"-- ending hand #69 --",2021-01-06T03:51:54.534Z,160990511453502
"""Asher @ 19TVcwV9oC"" collected 160 from pot",2021-01-06T03:51:54.534Z,160990511453501
"Uncalled bet of 145 returned to ""Asher @ 19TVcwV9oC""",2021-01-06T03:51:54.534Z,160990511453500
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:51:53.725Z,160990511372600
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:51:48.797Z,160990510879800
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:51:42.209Z,160990510220900
"""Asher @ 19TVcwV9oC"" raises to 210",2021-01-06T03:51:41.356Z,160990510135700
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:51:31.609Z,160990509161000
"""Tony @ I8y9iW09Dh"" raises to 65",2021-01-06T03:51:30.688Z,160990509068900
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T03:51:21.832Z,160990508183308
"""travis @ KSAenvQzCz"" posts a small blind of 10",2021-01-06T03:51:21.832Z,160990508183307
"Your hand is 7♣, 4♥",2021-01-06T03:51:21.832Z,160990508183303
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1040) | #4 ""Tony @ I8y9iW09Dh"" (1355) | #7 ""Cody @ HO1vaicBKi"" (2015) | #8 ""Asher @ 19TVcwV9oC"" (1905) | #9 ""travis @ KSAenvQzCz"" (685)",2021-01-06T03:51:21.832Z,160990508183301
"-- starting hand #69  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-06T03:51:21.832Z,160990508183300
"-- ending hand #68 --",2021-01-06T03:51:18.902Z,160990507890302
"""Cody @ HO1vaicBKi"" collected 150 from pot",2021-01-06T03:51:18.902Z,160990507890301
"Uncalled bet of 60 returned to ""Cody @ HO1vaicBKi""",2021-01-06T03:51:18.902Z,160990507890300
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:51:18.093Z,160990507809400
"""Cody @ HO1vaicBKi"" bets 60",2021-01-06T03:51:01.786Z,160990506178700
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:50:51.144Z,160990505114500
"Flop:  [5♠, 8♥, 10♣]",2021-01-06T03:50:45.728Z,160990504572900
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T03:50:44.920Z,160990504492100
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:50:39.222Z,160990503922300
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:50:30.563Z,160990503056400
"""Cody @ HO1vaicBKi"" raises to 60",2021-01-06T03:50:29.729Z,160990502972900
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:50:26.061Z,160990502606200
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-06T03:50:25.117Z,160990502511700
"""travis @ KSAenvQzCz"" posts a big blind of 20",2021-01-06T03:50:09.293Z,160990500929408
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-06T03:50:09.293Z,160990500929407
"Your hand is 7♣, 8♠",2021-01-06T03:50:09.293Z,160990500929403
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1100) | #4 ""Tony @ I8y9iW09Dh"" (1355) | #7 ""Cody @ HO1vaicBKi"" (1925) | #8 ""Asher @ 19TVcwV9oC"" (1915) | #9 ""travis @ KSAenvQzCz"" (705)",2021-01-06T03:50:09.293Z,160990500929401
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-06T03:50:09.293Z,160990500929400
"-- ending hand #67 --",2021-01-06T03:50:03.253Z,160990500325903
"""Gautam @ XR0UMSLq50"" shows a 6♥, K♥.",2021-01-06T03:50:03.253Z,160990500325902
"""Cody @ HO1vaicBKi"" collected 300 from pot with Three of a Kind, 10's (combination: 10♣, 10♦, 10♥, A♠, J♠)",2021-01-06T03:50:03.253Z,160990500325901
"""Cody @ HO1vaicBKi"" shows a A♠, 6♣.",2021-01-06T03:50:03.253Z,160990500325900
"""Cody @ HO1vaicBKi"" calls 80",2021-01-06T03:50:02.441Z,160990500244200
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:50:01.047Z,160990500104800
"""Gautam @ XR0UMSLq50"" bets 80",2021-01-06T03:49:33.384Z,160990497338500
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:48:56.707Z,160990493670800
"River: 10♣, 3♦, 10♦, J♠ [10♥]",2021-01-06T03:48:48.607Z,160990492861100
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T03:48:47.800Z,160990492780100
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:48:46.920Z,160990492692100
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:48:44.892Z,160990492489300
"Turn: 10♣, 3♦, 10♦ [J♠]",2021-01-06T03:48:37.379Z,160990491738100
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T03:48:36.571Z,160990491657100
"""Gautam @ XR0UMSLq50"" checks",2021-01-06T03:48:34.472Z,160990491447200
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:48:32.234Z,160990491223500
"Flop:  [10♣, 3♦, 10♦]",2021-01-06T03:48:24.393Z,160990490439400
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:48:23.586Z,160990490358700
"""Cody @ HO1vaicBKi"" calls 40",2021-01-06T03:48:22.753Z,160990490275300
"""Tony @ I8y9iW09Dh"" calls 40",2021-01-06T03:48:17.726Z,160990489772600
"""Gautam @ XR0UMSLq50"" raises to 40",2021-01-06T03:48:13.491Z,160990489349100
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:48:08.271Z,160990488827200
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-06T03:48:05.929Z,160990488593008
"""Cody @ HO1vaicBKi"" posts a small blind of 10",2021-01-06T03:48:05.929Z,160990488593007
"Your hand is 7♣, K♣",2021-01-06T03:48:05.929Z,160990488593003
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1220) | #4 ""Tony @ I8y9iW09Dh"" (1395) | #7 ""Cody @ HO1vaicBKi"" (1745) | #8 ""Asher @ 19TVcwV9oC"" (1935) | #9 ""travis @ KSAenvQzCz"" (705)",2021-01-06T03:48:05.929Z,160990488593001
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-06T03:48:05.929Z,160990488593000
"""Cody @ HO1vaicBKi"" shows a 6♥, 2♥.",2021-01-06T03:48:03.317Z,160990488331800
"""Tony @ I8y9iW09Dh"" shows a 7♠, Q♠.",2021-01-06T03:48:02.228Z,160990488222900
"-- ending hand #66 --",2021-01-06T03:48:01.622Z,160990488162302
"""Cody @ HO1vaicBKi"" collected 160 from pot",2021-01-06T03:48:01.622Z,160990488162301
"Uncalled bet of 40 returned to ""Cody @ HO1vaicBKi""",2021-01-06T03:48:01.622Z,160990488162300
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:48:00.815Z,160990488081600
"""Cody @ HO1vaicBKi"" raises to 80",2021-01-06T03:47:44.959Z,160990486496000
"""Tony @ I8y9iW09Dh"" bets 40",2021-01-06T03:47:39.783Z,160990485978300
"Turn: 7♥, 5♦, 9♠ [8♥]",2021-01-06T03:47:34.112Z,160990485411400
"""Cody @ HO1vaicBKi"" calls 20",2021-01-06T03:47:33.306Z,160990485330700
"""Tony @ I8y9iW09Dh"" bets 20",2021-01-06T03:47:31.931Z,160990485193200
"Flop:  [7♥, 5♦, 9♠]",2021-01-06T03:47:27.044Z,160990484704500
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:47:26.239Z,160990484624000
"""Tony @ I8y9iW09Dh"" calls 20",2021-01-06T03:47:24.668Z,160990484466900
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:47:19.905Z,160990483990600
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:47:17.148Z,160990483714900
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:47:15.237Z,160990483523800
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-06T03:47:13.956Z,160990483395708
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-06T03:47:13.956Z,160990483395707
"Your hand is 7♠, Q♠",2021-01-06T03:47:13.956Z,160990483395703
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1220) | #4 ""Tony @ I8y9iW09Dh"" (1475) | #7 ""Cody @ HO1vaicBKi"" (1665) | #8 ""Asher @ 19TVcwV9oC"" (1935) | #9 ""travis @ KSAenvQzCz"" (705)",2021-01-06T03:47:13.956Z,160990483395701
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-06T03:47:13.956Z,160990483395700
"-- ending hand #65 --",2021-01-06T03:47:07.916Z,160990482791802
"""Tony @ I8y9iW09Dh"" collected 300 from pot with Two Pair, Q's & 9's (combination: Q♠, Q♦, 9♥, 9♦, A♥)",2021-01-06T03:47:07.916Z,160990482791801
"""Tony @ I8y9iW09Dh"" shows a 8♦, A♥.",2021-01-06T03:47:07.916Z,160990482791800
"""Cody @ HO1vaicBKi"" calls 75",2021-01-06T03:47:07.110Z,160990482711100
"""Tony @ I8y9iW09Dh"" bets 75",2021-01-06T03:47:01.617Z,160990482161800
"River: 9♥, 4♦, Q♠, Q♦ [9♦]",2021-01-06T03:46:57.056Z,160990481705900
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:46:56.247Z,160990481624800
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T03:46:46.894Z,160990480689500
"Turn: 9♥, 4♦, Q♠ [Q♦]",2021-01-06T03:46:43.451Z,160990480345200
"""Cody @ HO1vaicBKi"" checks",2021-01-06T03:46:42.633Z,160990480263400
"""Tony @ I8y9iW09Dh"" checks",2021-01-06T03:46:35.356Z,160990479535600
"Flop:  [9♥, 4♦, Q♠]",2021-01-06T03:46:31.715Z,160990479171600
"""Tony @ I8y9iW09Dh"" calls 70",2021-01-06T03:46:30.906Z,160990479090600
"""Gautam @ XR0UMSLq50"" folds",2021-01-06T03:46:28.546Z,160990478854700
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:45:29.098Z,160990472909800
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:45:22.710Z,160990472271400
"""Cody @ HO1vaicBKi"" raises to 70",2021-01-06T03:45:21.866Z,160990472186600
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-06T03:45:08.143Z,160990470814408
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-06T03:45:08.143Z,160990470814407
"Your hand is 7♦, A♥",2021-01-06T03:45:08.143Z,160990470814403
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1230) | #4 ""Tony @ I8y9iW09Dh"" (1320) | #7 ""Cody @ HO1vaicBKi"" (1810) | #8 ""Asher @ 19TVcwV9oC"" (1935) | #9 ""travis @ KSAenvQzCz"" (705)",2021-01-06T03:45:08.143Z,160990470814401
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""travis @ KSAenvQzCz"") --",2021-01-06T03:45:08.143Z,160990470814400
"""Asher @ 19TVcwV9oC"" shows a 8♠, 8♦.",2021-01-06T03:45:05.532Z,160990470553300
"-- ending hand #64 --",2021-01-06T03:45:04.533Z,160990470453402
"""Gautam @ XR0UMSLq50"" collected 130 from pot",2021-01-06T03:45:04.533Z,160990470453401
"Uncalled bet of 100 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T03:45:04.533Z,160990470453400
"""Asher @ 19TVcwV9oC"" folds",2021-01-06T03:45:03.726Z,160990470372700
"""Gautam @ XR0UMSLq50"" bets 100",2021-01-06T03:44:50.236Z,160990469023600
"Flop:  [2♦, 7♦, 7♥]",2021-01-06T03:44:33.253Z,160990467325400
"""Gautam @ XR0UMSLq50"" calls 60",2021-01-06T03:44:32.439Z,160990467244000
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:44:28.951Z,160990466895100
"""Asher @ 19TVcwV9oC"" raises to 60",2021-01-06T03:44:27.419Z,160990466741900
"""Cody @ HO1vaicBKi"" folds",2021-01-06T03:44:24.405Z,160990466440600
"""Tony @ I8y9iW09Dh"" folds",2021-01-06T03:44:23.565Z,160990466356500
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-06T03:44:20.357Z,160990466035908
"""travis @ KSAenvQzCz"" posts a small blind of 10",2021-01-06T03:44:20.357Z,160990466035907
"Your hand is 7♠, 8♥",2021-01-06T03:44:20.357Z,160990466035903
"Player stacks: #1 ""Gautam @ XR0UMSLq50"" (1160) | #4 ""Tony @ I8y9iW09Dh"" (1320) | #7 ""Cody @ HO1vaicBKi"" (1810) | #8 ""Asher @ 19TVcwV9oC"" (1995) | #9 ""travis @ KSAenvQzCz"" (715)",2021-01-06T03:44:20.357Z,160990466035901
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-06T03:44:20.357Z,160990466035900
"-- ending hand #63 --",2021-01-06T03:44:17.429Z,160990465743302
"""Gautam @ XR0UMSLq50"" collected 50 from pot",2021-01-06T03:44:17.429Z,160990465743301
"Uncalled bet of 40 returned to ""Gautam @ XR0UMSLq50""",2021-01-06T03:44:17.429Z,160990465743300
"""travis @ KSAenvQzCz"" folds",2021-01-06T03:44:16.624Z,160990465662400
"""Gautam @ XR0UMSLq50"" bets 40",2021-01-06T03:44:08.513Z,160990464851400
"""travis @ KSAenvQzCz"" checks",2021-01-06T03:44:01.437Z,160990464143900
